"ax0ra4","ax1ra4","ax2ra4","ax3ra4","ax4ra4","ax6ra4","ax7ra4","ax0ra5","ax1ra5","C600","np","IO115","M210","C7021","C7016","C7017","C7018","time","date","datetime","noDup","timeDiff"
274.86,273.61,28.54,0,100.2,757.5,1157507,84,84,0,1,1,1,0,0,1,0,"17:37:06:562:",4042016,"2016-04-04 17:37:06",1,0
280.18,278.9,28.54,0,100.2,757.5,1157507,69,68,0,1,1,1,0,0,0,0,"17:37:06:625:",4042016,"2016-04-04 17:37:06",1,0
283.12,281.87,28.54,0,100.2,757.5,1157507,44,45,0,1,1,1,0,0,0,0,"17:37:06:687:",4042016,"2016-04-04 17:37:06",1,0
285.12,283.94,28.54,0,100.2,757.5,1157507,25,25,0,1,1,1,0,0,0,0,"17:37:06:750:",4042016,"2016-04-04 17:37:06",1,0
286.23,285.11,28.54,0,100.2,757.5,1157507,14,16,0,1,1,1,0,0,0,0,"17:37:06:812:",4042016,"2016-04-04 17:37:06",1,0
287.03,285.91,28.54,0,100.2,757.5,1157507,5,0,0,1,1,1,0,0,0,0,"17:37:06:875:",4042016,"2016-04-04 17:37:06",1,0
286.88,285.51,28.54,0,100.2,757.5,1157507,0,0,0,1,0,0,0,1,0,0,"17:37:06:937:",4042016,"2016-04-04 17:37:06",1,0
286.87,285.5,28.54,0,100.2,757.5,1157507,0,-1,0,1,0,0,0,1,0,0,"17:37:07:000:",4042016,"2016-04-04 17:37:07",1,0
286.84,285.49,28.54,0,100.2,757.5,1157507,0,0,0,1,0,0,0,1,0,0,"17:37:07:062:",4042016,"2016-04-04 17:37:07",10,0
286.84,285.49,28.54,-0.03,100.2,757.63,1157593,0,0,0,1,0,0,0,1,0,0,"17:37:07:687:",4042016,"2016-04-04 17:37:07",1,0
286.84,285.49,29.36,-1.05,99.76,764.17,1163716,0,0,0,1,0,0,0,1,0,0,"17:37:07:750:",4042016,"2016-04-04 17:37:07",1,0
286.84,285.49,32.61,-4.25,98.47,784.43,1184686,0,0,0,1,0,0,0,1,0,0,"17:37:07:812:",4042016,"2016-04-04 17:37:07",1,0
286.84,285.49,39.38,-10.83,97.3,825.38,1225365,0,0,0,1,0,0,0,1,0,0,"17:37:07:875:",4042016,"2016-04-04 17:37:07",1,0
286.84,285.49,47.13,-18.24,96.75,870.97,1270891,0,0,0,1,0,0,0,1,0,0,"17:37:07:937:",4042016,"2016-04-04 17:37:07",1,0
286.84,285.49,58.7,-28.21,96.37,936.86,1337075,0,0,0,1,0,0,0,1,0,0,"17:37:08:000:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,73.15,-37.04,96.12,1010.11,1410185,0,0,0,1,0,0,0,1,0,0,"17:37:08:062:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,89.86,-43.64,95.98,1084.76,1484939,0,0,0,1,0,0,0,1,0,0,"17:37:08:125:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,107.49,-48.05,95.88,1169.07,1568991,0,0,0,1,0,0,0,1,0,0,"17:37:08:187:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,119.35,-49.43,95.83,1234.7,1634824,0,0,0,1,0,0,0,1,0,0,"17:37:08:250:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,130.33,-49.87,95.8,1309.76,1709758,0,0,0,1,0,0,0,1,0,0,"17:37:08:312:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,138.65,-49.97,95.78,1384.66,1784731,0,0,0,1,0,0,0,1,0,0,"17:37:08:375:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,144.25,-49.99,95.77,1459.79,1859768,0,0,0,1,0,0,0,1,0,0,"17:37:08:437:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,147.17,-50,95.76,1543.97,1943934,0,0,0,1,0,0,0,1,0,0,"17:37:08:500:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,147.97,-50,95.76,1609.73,2009700,0,0,0,1,0,0,0,1,0,0,"17:37:08:562:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,148.34,-50,95.75,1684.62,2084705,0,0,0,1,0,0,0,1,0,0,"17:37:08:625:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,148.46,-50,95.75,1759.72,2159692,0,0,0,1,0,0,0,1,0,0,"17:37:08:687:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,148.51,-50,95.75,1831.96,2232085,0,0,0,1,0,0,0,1,0,0,"17:37:08:750:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,148.53,-50,95.75,1898.5,2298664,0,0,0,1,0,0,0,1,0,0,"17:37:08:812:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,148.54,-50,95.75,1937.41,2337368,0,0,0,1,0,0,0,1,0,0,"17:37:08:875:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,148.54,-50,95.75,1967.27,2367206,0,0,0,1,0,0,0,1,0,0,"17:37:08:937:",4042016,"2016-04-04 17:37:08",1,0
286.84,285.49,148.54,-50,95.75,1982.58,2382669,0,0,0,1,0,0,0,1,0,0,"17:37:09:000:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1986.57,2386560,0,0,0,1,0,0,0,1,0,0,"17:37:09:062:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.37,2387337,0,0,0,1,0,0,0,1,0,0,"17:37:09:125:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.46,2387455,0,0,0,1,0,0,0,1,0,0,"17:37:09:187:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.49,2387495,0,0,0,1,0,0,1,1,0,0,"17:37:09:250:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.49,2387509,0,0,0,1,0,0,1,1,0,0,"17:37:09:312:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.49,2387513,0,0,0,1,0,0,1,1,0,0,"17:37:09:375:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.49,2387516,0,0,0,1,0,0,1,1,0,0,"17:37:09:437:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.49,2387516,0,0,0,1,1,0,1,1,0,0,"17:37:09:500:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.49,2387516,0,0,1,1,1,0,1,1,0,0,"17:37:09:562:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.49,2387516,0,0,1,1,1,1,1,0,0,0,"17:37:09:625:",4042016,"2016-04-04 17:37:09",1,0
286.84,285.49,148.54,-50,95.75,1987.49,2387513,0,0,1,1,1,1,1,0,0,0,"17:37:09:687:",4042016,"2016-04-04 17:37:09",1,0
285.94,284.08,148.54,-50,95.75,1987.49,2387513,-34,-17,1,1,1,1,1,0,0,0,"17:37:09:750:",4042016,"2016-04-04 17:37:09",1,0
285.65,283.28,148.54,-50,95.75,1987.5,2387513,-6,-14,1,1,1,1,1,0,0,0,"17:37:09:812:",4042016,"2016-04-04 17:37:09",1,0
284.14,281.61,148.54,-50,95.75,1987.5,2387513,-31,-31,1,1,1,1,1,0,0,0,"17:37:09:875:",4042016,"2016-04-04 17:37:09",1,0
281.31,279.18,148.54,-50,95.75,1987.5,2387509,-63,-51,1,1,1,1,1,0,0,0,"17:37:09:937:",4042016,"2016-04-04 17:37:09",1,0
277.46,275.98,148.54,-50,95.75,1987.5,2387509,-43,-40,1,1,1,1,1,0,0,0,"17:37:10:000:",4042016,"2016-04-04 17:37:10",1,0
275.34,273.89,148.54,-50,95.75,1987.5,2387509,-22,-25,1,1,1,1,1,0,0,0,"17:37:10:062:",4042016,"2016-04-04 17:37:10",1,0
275.04,273.16,148.54,-50,95.75,1987.5,2387506,0,-11,1,1,1,1,1,0,1,0,"17:37:10:125:",4042016,"2016-04-04 17:37:10",1,0
274.55,272.14,148.54,-50,95.75,1987.5,2387506,-12,-19,1,1,1,1,1,0,1,0,"17:37:10:187:",4042016,"2016-04-04 17:37:10",1,0
274.06,271.37,148.54,-50,95.75,1987.5,2387506,-4,-2,1,1,1,1,1,0,1,0,"17:37:10:250:",4042016,"2016-04-04 17:37:10",1,0
273.93,271.34,148.54,-50,95.75,1987.5,2387506,-4,0,1,1,1,1,1,0,1,0,"17:37:10:312:",4042016,"2016-04-04 17:37:10",1,0
273.94,271.39,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:10:375:",4042016,"2016-04-04 17:37:10",1,0
273.95,271.39,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:10:437:",4042016,"2016-04-04 17:37:10",4,0
273.95,271.38,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:10:687:",4042016,"2016-04-04 17:37:10",2,0
273.94,271.38,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:10:812:",4042016,"2016-04-04 17:37:10",2,0
273.93,271.36,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:10:937:",4042016,"2016-04-04 17:37:10",1,0
273.83,271.35,148.54,-50,95.75,1987.5,2387506,-6,0,1,1,1,1,1,0,1,0,"17:37:11:000:",4042016,"2016-04-04 17:37:11",1,0
273.64,271.27,148.54,-50,95.75,1987.5,2387506,-1,0,1,1,1,1,1,0,1,0,"17:37:11:062:",4042016,"2016-04-04 17:37:11",1,0
273.54,271.24,148.54,-50,95.75,1987.5,2387506,0,0,0,1,1,1,1,0,1,0,"17:37:11:125:",4042016,"2016-04-04 17:37:11",1,0
273.59,271.25,148.54,-50,95.75,1987.5,2387506,1,1,0,1,1,1,1,0,1,0,"17:37:11:187:",4042016,"2016-04-04 17:37:11",1,0
273.71,271.3,148.54,-50,95.75,1987.5,2387506,3,1,0,1,1,1,1,0,1,0,"17:37:11:250:",4042016,"2016-04-04 17:37:11",1,0
273.78,271.33,148.54,-50,95.75,1987.5,2387506,0,0,0,1,1,1,1,0,1,0,"17:37:11:312:",4042016,"2016-04-04 17:37:11",1,0
273.79,271.34,148.54,-50,95.75,1987.5,2387506,0,0,0,1,1,1,1,0,1,0,"17:37:11:375:",4042016,"2016-04-04 17:37:11",1,0
273.79,271.34,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:11:437:",4042016,"2016-04-04 17:37:11",5,0
273.8,271.34,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:11:750:",4042016,"2016-04-04 17:37:11",1,0
273.79,271.34,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:11:812:",4042016,"2016-04-04 17:37:11",2,0
273.78,271.33,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:11:937:",4042016,"2016-04-04 17:37:11",1,0
273.77,271.33,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,0,"17:37:12:000:",4042016,"2016-04-04 17:37:12",1,0
273.74,271.31,148.54,-50,95.75,1987.5,2387506,-1,0,1,1,1,1,1,0,1,0,"17:37:12:062:",4042016,"2016-04-04 17:37:12",1,0
273.4,271.24,148.54,-50,95.75,1987.5,2387506,-3,-5,1,1,1,1,1,0,1,0,"17:37:12:125:",4042016,"2016-04-04 17:37:12",1,0
273.23,271.18,148.54,-50,95.75,1987.5,2387506,-4,-3,1,1,1,1,1,0,1,0,"17:37:12:187:",4042016,"2016-04-04 17:37:12",1,0
273,270.99,148.54,-50,95.75,1987.5,2387506,-4,-3,1,1,1,1,1,0,1,0,"17:37:12:250:",4042016,"2016-04-04 17:37:12",1,0
272.78,270.83,148.54,-50,95.75,1987.5,2387506,-4,-3,1,1,1,1,1,0,1,0,"17:37:12:312:",4042016,"2016-04-04 17:37:12",1,0
272.51,270.61,148.54,-50,95.75,1987.5,2387506,-5,-4,1,1,1,1,1,0,1,0,"17:37:12:375:",4042016,"2016-04-04 17:37:12",1,0
272.18,270.35,148.54,-50,95.75,1987.5,2387506,-6,-5,1,1,1,1,1,0,1,0,"17:37:12:437:",4042016,"2016-04-04 17:37:12",1,0
271.85,270.04,148.54,-50,95.75,1987.5,2387506,-5,-5,1,1,1,1,1,0,1,0,"17:37:12:500:",4042016,"2016-04-04 17:37:12",1,0
271.47,269.73,148.54,-50,95.75,1987.5,2387506,-6,-4,1,1,1,1,1,0,1,0,"17:37:12:562:",4042016,"2016-04-04 17:37:12",1,0
271.17,269.51,148.54,-50,95.75,1987.5,2387506,-6,-4,1,1,1,1,1,0,1,0,"17:37:12:625:",4042016,"2016-04-04 17:37:12",1,0
270.83,269.26,148.54,-50,95.75,1987.5,2387506,-6,-4,1,1,1,1,1,0,1,0,"17:37:12:687:",4042016,"2016-04-04 17:37:12",1,0
270.47,269,148.54,-50,95.75,1987.5,2387506,-6,-4,1,1,1,1,1,0,1,0,"17:37:12:750:",4042016,"2016-04-04 17:37:12",1,0
270.1,268.73,148.54,-50,95.75,1987.5,2387506,-6,-4,1,1,1,1,1,0,1,0,"17:37:12:812:",4042016,"2016-04-04 17:37:12",1,0
269.65,268.41,148.54,-50,95.75,1987.5,2387506,-7,-5,1,1,1,1,1,0,1,0,"17:37:12:875:",4042016,"2016-04-04 17:37:12",1,0
269.29,268.15,148.54,-50,95.75,1987.5,2387506,-7,-5,1,1,1,1,1,0,1,0,"17:37:12:937:",4042016,"2016-04-04 17:37:12",1,0
268.87,267.85,148.54,-50,95.75,1987.5,2387506,-7,-5,1,1,1,1,1,0,1,0,"17:37:13:000:",4042016,"2016-04-04 17:37:13",1,0
268.42,267.52,148.54,-50,95.75,1987.5,2387506,-7,-5,1,1,1,1,1,0,1,0,"17:37:13:062:",4042016,"2016-04-04 17:37:13",1,0
267.83,267.1,148.54,-50,95.75,1987.5,2387506,-8,-6,1,1,1,1,1,0,1,0,"17:37:13:125:",4042016,"2016-04-04 17:37:13",1,0
267.4,266.79,148.54,-50,95.75,1987.5,2387506,-8,-6,1,1,1,1,1,0,1,0,"17:37:13:187:",4042016,"2016-04-04 17:37:13",1,0
266.96,266.47,148.54,-50,95.75,1987.5,2387506,-8,-6,1,1,1,1,1,0,1,0,"17:37:13:250:",4042016,"2016-04-04 17:37:13",1,0
266.47,266.1,148.54,-50,95.75,1987.5,2387506,-8,-6,1,1,1,1,1,0,1,0,"17:37:13:312:",4042016,"2016-04-04 17:37:13",1,0
265.99,265.74,148.54,-50,95.75,1987.5,2387506,-7,-6,1,1,1,1,1,0,1,0,"17:37:13:375:",4042016,"2016-04-04 17:37:13",1,0
265.52,265.39,148.54,-50,95.75,1987.5,2387506,-7,-5,1,1,1,1,1,0,1,0,"17:37:13:437:",4042016,"2016-04-04 17:37:13",1,0
265.02,265,148.54,-50,95.75,1987.5,2387506,-7,-6,1,1,1,1,1,0,1,1,"17:37:13:500:",4042016,"2016-04-04 17:37:13",1,0
264.66,264.67,148.54,-50,95.75,1987.5,2387506,-7,-7,1,1,1,1,1,0,1,1,"17:37:13:562:",4042016,"2016-04-04 17:37:13",1,0
264.26,264.27,148.54,-50,95.75,1987.5,2387506,-6,-6,1,1,1,1,1,0,1,1,"17:37:13:625:",4042016,"2016-04-04 17:37:13",1,0
263.87,263.87,148.54,-50,95.75,1987.5,2387506,-6,-6,1,1,1,1,1,0,1,1,"17:37:13:687:",4042016,"2016-04-04 17:37:13",1,0
263.49,263.49,148.54,-50,95.75,1987.5,2387506,-6,-6,1,1,1,1,1,0,1,1,"17:37:13:750:",4042016,"2016-04-04 17:37:13",1,0
263.08,263.08,148.54,-50,95.75,1987.5,2387506,-6,-6,1,1,1,1,1,0,1,1,"17:37:13:812:",4042016,"2016-04-04 17:37:13",1,0
262.79,262.79,148.54,-50,95.75,1987.5,2387506,-5,-5,1,1,1,1,1,0,1,1,"17:37:13:875:",4042016,"2016-04-04 17:37:13",1,0
262.46,262.46,148.54,-50,95.75,1987.5,2387506,-5,-5,1,1,1,1,1,0,1,1,"17:37:13:937:",4042016,"2016-04-04 17:37:13",1,0
262.15,262.15,148.54,-50,95.75,1987.5,2387506,-5,-5,1,1,1,1,1,0,1,1,"17:37:14:000:",4042016,"2016-04-04 17:37:14",1,0
261.86,261.86,148.54,-50,95.75,1987.5,2387506,-4,-4,1,1,1,1,1,0,1,1,"17:37:14:062:",4042016,"2016-04-04 17:37:14",1,0
261.56,261.56,148.54,-50,95.75,1987.5,2387506,-4,-4,1,1,1,1,1,0,1,1,"17:37:14:125:",4042016,"2016-04-04 17:37:14",1,0
261.34,261.34,148.54,-50,95.75,1987.5,2387506,-4,-4,1,1,1,1,1,0,1,1,"17:37:14:187:",4042016,"2016-04-04 17:37:14",1,0
261.11,261.11,148.54,-50,95.75,1987.5,2387506,-4,-4,1,1,1,1,1,0,1,1,"17:37:14:250:",4042016,"2016-04-04 17:37:14",1,0
260.9,260.9,148.54,-50,95.75,1987.5,2387506,-3,-3,1,1,1,1,1,0,1,1,"17:37:14:312:",4042016,"2016-04-04 17:37:14",1,0
260.71,260.7,148.54,-50,95.75,1987.5,2387506,-3,-3,1,1,1,1,1,0,1,1,"17:37:14:375:",4042016,"2016-04-04 17:37:14",1,0
260.51,260.51,148.54,-50,95.75,1987.5,2387506,-3,-3,1,1,1,1,1,0,1,1,"17:37:14:437:",4042016,"2016-04-04 17:37:14",1,0
260.38,260.38,148.54,-50,95.75,1987.5,2387506,-2,-2,1,1,1,1,1,0,1,1,"17:37:14:500:",4042016,"2016-04-04 17:37:14",1,0
260.24,260.24,148.54,-50,95.75,1987.5,2387506,-2,-2,1,1,1,1,1,0,1,1,"17:37:14:562:",4042016,"2016-04-04 17:37:14",1,0
260.13,260.13,148.54,-50,95.75,1987.5,2387506,-2,-2,1,1,1,1,1,0,1,1,"17:37:14:625:",4042016,"2016-04-04 17:37:14",1,0
260.03,260.03,148.54,-50,95.75,1987.5,2387506,-1,-1,1,1,1,1,1,0,1,1,"17:37:14:687:",4042016,"2016-04-04 17:37:14",1,0
259.95,259.95,148.54,-50,95.75,1987.5,2387506,-1,-1,1,1,1,1,1,0,1,1,"17:37:14:750:",4042016,"2016-04-04 17:37:14",1,0
259.9,259.9,148.54,-50,95.75,1987.5,2387506,-1,-1,1,1,1,1,1,0,1,1,"17:37:14:812:",4042016,"2016-04-04 17:37:14",1,0
259.86,259.86,148.54,-50,95.75,1987.5,2387506,-1,-1,1,1,1,1,1,0,1,1,"17:37:14:875:",4042016,"2016-04-04 17:37:14",1,0
259.84,259.83,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,1,"17:37:14:937:",4042016,"2016-04-04 17:37:14",1,0
259.82,259.82,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,1,"17:37:15:000:",4042016,"2016-04-04 17:37:15",1,0
259.82,259.81,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,1,"17:37:15:062:",4042016,"2016-04-04 17:37:15",1,0
259.81,259.8,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,1,"17:37:15:125:",4042016,"2016-04-04 17:37:15",2,0
259.8,259.8,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,1,"17:37:15:250:",4042016,"2016-04-04 17:37:15",3,0
259.8,259.8,148.54,-50,95.75,1987.5,2387506,0,0,1,1,1,1,1,0,1,1,"17:37:15:437:",4042016,"2016-04-04 17:37:15",2,0
260.19,260.07,148.54,-50,95.75,1987.5,2387506,19,5,0,1,1,1,1,0,1,1,"17:37:15:562:",4042016,"2016-04-04 17:37:15",1,0
260.67,260.38,148.54,-50,95.75,1987.5,2387506,1,0,0,1,1,1,1,0,1,1,"17:37:15:625:",4042016,"2016-04-04 17:37:15",1,0
260.73,260.41,148.54,-50,95.75,1987.5,2387506,1,0,0,1,1,1,1,0,1,1,"17:37:15:687:",4042016,"2016-04-04 17:37:15",1,0
260.74,260.42,148.54,-50,95.75,1987.5,2387506,0,0,0,1,1,1,1,0,1,1,"17:37:15:750:",4042016,"2016-04-04 17:37:15",2,0
260.75,260.42,148.54,-50,95.75,1987.5,2387506,0,0,0,1,1,1,1,0,1,1,"17:37:15:875:",4042016,"2016-04-04 17:37:15",1,0
261.04,260.41,148.54,-50,95.75,1987.5,2387506,26,-1,0,1,1,1,0,0,1,0,"17:37:15:937:",4042016,"2016-04-04 17:37:15",1,0
264.42,263.23,148.54,-50,95.75,1987.5,2387506,56,59,0,2,1,1,0,0,1,0,"17:37:16:000:",4042016,"2016-04-04 17:37:16",1,0
268.14,266.9,148.54,-50,95.75,1987.5,2387506,65,67,0,2,1,1,0,0,1,0,"17:37:16:062:",4042016,"2016-04-04 17:37:16",1,0
273,271.8,148.54,-50,95.75,1987.5,2387506,92,93,0,2,1,1,0,0,1,0,"17:37:16:125:",4042016,"2016-04-04 17:37:16",1,0
279.61,278.34,148.54,-50,95.75,1987.5,2387506,118,117,0,2,1,1,0,0,1,0,"17:37:16:187:",4042016,"2016-04-04 17:37:16",1,0
287.55,286.19,148.54,-50,95.75,1987.5,2387506,136,135,0,2,1,1,0,0,0,0,"17:37:16:250:",4042016,"2016-04-04 17:37:16",1,0
298.14,296.63,148.54,-50,95.75,1987.5,2387506,162,159,0,2,1,1,0,0,0,0,"17:37:16:312:",4042016,"2016-04-04 17:37:16",1,0
307.25,305.61,148.54,-50,95.75,1987.5,2387506,169,167,0,2,1,1,0,0,0,0,"17:37:16:375:",4042016,"2016-04-04 17:37:16",1,0
318,316.28,148.54,-50,95.75,1987.5,2387506,174,173,0,2,1,1,0,0,0,0,"17:37:16:437:",4042016,"2016-04-04 17:37:16",1,0
328.88,327.06,148.54,-50,95.75,1987.5,2387506,170,169,0,2,1,1,0,0,0,0,"17:37:16:500:",4042016,"2016-04-04 17:37:16",1,0
338.71,336.94,148.54,-49.55,95.75,1987.5,2387506,145,147,0,2,1,1,0,0,0,0,"17:37:16:562:",4042016,"2016-04-04 17:37:16",1,0
347.71,346.09,148.54,-46.78,95.75,1987.5,2387506,115,116,0,2,1,1,0,0,0,0,"17:37:16:625:",4042016,"2016-04-04 17:37:16",1,0
353.12,351.6,148.54,-42.49,95.75,1987.5,2387506,88,88,0,2,1,1,0,0,0,0,"17:37:16:687:",4042016,"2016-04-04 17:37:16",1,0
357.35,355.92,148.54,-35.18,95.75,1987.5,2387506,52,54,0,2,1,1,0,0,0,0,"17:37:16:750:",4042016,"2016-04-04 17:37:16",1,0
359.62,358.31,148.54,-25.53,95.75,1987.5,2387506,28,29,0,2,1,1,0,0,0,0,"17:37:16:812:",4042016,"2016-04-04 17:37:16",1,0
360.9,359.72,148.54,-16.04,95.75,1987.5,2387506,18,20,0,2,1,1,0,0,0,0,"17:37:16:875:",4042016,"2016-04-04 17:37:16",1,0
361.66,360.31,148.54,-7.77,95.75,1987.5,2387502,-2,-15,0,2,1,1,0,0,0,0,"17:37:16:937:",4042016,"2016-04-04 17:37:16",1,0
361.47,360.05,148.54,-3.51,95.75,1987.5,2387502,0,0,0,2,0,0,0,1,0,0,"17:37:17:000:",4042016,"2016-04-04 17:37:17",1,0
361.15,359.84,148.54,-0.98,95.75,1987.5,2387502,-3,0,0,2,0,0,0,1,0,0,"17:37:17:062:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,148.54,-0.23,95.75,1987.5,2387502,0,0,0,2,0,0,0,1,0,0,"17:37:17:125:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,148.54,-0.05,95.75,1987.5,2387502,0,0,0,2,0,0,0,1,0,0,"17:37:17:187:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,148.73,-0.01,95.56,1984.76,2385094,0,0,0,2,0,0,0,1,0,0,"17:37:17:250:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,150.34,0,94.56,1972.58,2372497,0,0,0,2,0,0,0,1,0,0,"17:37:17:312:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,154.47,0,91.98,1944.8,2344914,0,0,0,2,0,0,0,1,0,0,"17:37:17:375:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,161.36,0,88.47,1901.57,2301512,0,0,0,2,0,0,0,1,0,0,"17:37:17:437:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,172.27,0,85.03,1834.38,2234310,0,0,0,2,0,0,0,1,0,0,"17:37:17:500:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,181.92,0,83.07,1762.68,2162454,0,0,0,2,0,0,0,1,0,0,"17:37:17:562:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,188.76,0,81.99,1697.54,2097538,0,0,0,2,0,0,0,1,0,0,"17:37:17:625:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,194.21,0,81.21,1624.23,2022762,0,0,0,2,0,0,0,1,0,0,"17:37:17:687:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,196.95,0,80.74,1560.38,1947786,0,0,0,2,0,0,0,1,0,0,"17:37:17:750:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,197.96,0,80.45,1510.65,1872752,0,0,0,2,0,0,0,1,0,0,"17:37:17:812:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,198.36,0,80.25,1471.94,1791165,0,0,0,2,0,0,0,1,0,0,"17:37:17:875:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,198.47,0,80.17,1455.27,1737528,0,0,0,2,0,0,0,1,0,0,"17:37:17:937:",4042016,"2016-04-04 17:37:17",1,0
361.18,359.88,198.51,0,80.11,1448.93,1690264,0,0,0,2,0,0,0,1,0,0,"17:37:18:000:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.53,0,80.06,1447.78,1656729,0,0,0,2,0,0,0,1,0,0,"17:37:18:062:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.53,0,80.04,1447.54,1638701,0,0,0,2,0,0,0,1,0,0,"17:37:18:125:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.54,0,80.02,1447.49,1633506,0,0,0,2,0,0,0,1,0,0,"17:37:18:187:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.54,0,80.01,1447.49,1632768,0,0,0,2,0,0,0,1,0,0,"17:37:18:250:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.54,0,80.01,1447.49,1632538,0,0,0,2,0,0,0,1,0,0,"17:37:18:312:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.54,0,80,1447.49,1632499,0,0,0,2,0,0,0,1,0,0,"17:37:18:375:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.54,0,80,1447.49,1632492,0,0,0,2,0,0,1,1,0,0,"17:37:18:437:",4042016,"2016-04-04 17:37:18",2,0
361.18,359.88,198.54,0,80,1447.49,1632492,0,0,0,2,1,0,1,1,0,0,"17:37:18:562:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.54,0,80,1447.49,1632492,0,0,1,2,1,0,1,1,0,0,"17:37:18:625:",4042016,"2016-04-04 17:37:18",1,0
361.18,359.88,198.54,0,80,1447.49,1632492,0,0,1,2,1,1,1,0,0,0,"17:37:18:687:",4042016,"2016-04-04 17:37:18",2,0
361.13,359.24,198.54,0,80,1447.49,1632495,-4,-35,1,2,1,1,1,0,0,0,"17:37:18:812:",4042016,"2016-04-04 17:37:18",1,0
359.83,357.98,198.54,0,80,1447.49,1632495,-7,-24,1,2,1,1,1,0,0,0,"17:37:18:875:",4042016,"2016-04-04 17:37:18",1,0
